Match Name,teamInnings,Batting Position,Batsman Name,Dismissal,Runs,Balls,M,4s,6s,Match id,Strike Rate
Ireland VsAfghanistan,Ireland,5,Gary Wilson,c Hamid Hassan b Nawroz Mangal,5,7,11,1,0,143,71.42
Ireland VsAfghanistan,Ireland,6,Nigel Jones,b Nawroz Mangal,14,14,15,1,0,143,100.00
Ireland VsAfghanistan,Ireland,7,John Mooney,b Hamid Hassan,5,9,13,0,0,143,55.55
Ireland VsAfghanistan,Ireland,8,Trent Johnston,c Nawroz Mangal b Shapoor Zadran,15,12,17,1,0,143,125.00
Ireland VsAfghanistan,Ireland,9,Andrew White,not out,7,9,17,0,0,143,77.77
Ireland VsAfghanistan,Ireland,10,Peter Connell,not out,3,4,4,0,0,143,75.00
Ireland VsAfghanistan,Afghanistan,1,Karim Sadiq,c White b Johnston,34,17,15,4,1,143,200.00
Ireland VsAfghanistan,Afghanistan,2,Noor Ali Zadran,lbw b KJ O'Brien,16,24,47,1,0,143,66.66
Ireland VsAfghanistan,Afghanistan,3,Mohammad Shahzad †,not out,65,46,64,6,1,143,141.30
Ireland VsAfghanistan,Afghanistan,4,Nawroz Mangal (c),not out,21,18,31,3,0,143,116.66
Pakistan VsEngland,Pakistan,1,Imran Nazir,c Denly b Broad,2,15,13,0,0,144,13.33
Pakistan VsEngland,Pakistan,2,Imran Farhat,run out (Pietersen),14,13,18,3,0,144,107.69
Pakistan VsEngland,Pakistan,3,Khalid Latif,c †Prior b Wright,4,6,11,0,0,144,66.66
Pakistan VsEngland,Pakistan,4,Umar Akmal,c Broad b Swann,13,12,17,1,0,144,108.33
Pakistan VsEngland,Pakistan,5,Shoaib Malik (c),c Collingwood b Swann,33,26,32,3,0,144,126.92
Pakistan VsEngland,Pakistan,6,Fawad Alam,c †Prior b Broad,23,23,37,0,1,144,100.00
Pakistan VsEngland,Pakistan,7,Abdul Razzaq,c Broad b Bresnan,22,15,18,1,1,144,146.66
Pakistan VsEngland,Pakistan,8,Sarfaraz Ahmed †,c Broad b Bresnan,5,5,3,1,0,144,100.00
Pakistan VsEngland,Pakistan,9,Yasir Arafat,not out,9,4,5,2,0,144,225.00
Pakistan VsEngland,Pakistan,10,Umar Gul,not out,1,2,3,0,0,144,50.00
Pakistan VsEngland,England,1,Jonathan Trott,b Abdul Razzaq,4,10,13,0,0,144,40.00
Pakistan VsEngland,England,2,Joe Denly,c Imran Farhat b Yasir Arafat,1,3,8,0,0,144,33.33
Pakistan VsEngland,England,3,Kevin Pietersen,not out,43,43,77,3,0,144,100.00
Pakistan VsEngland,England,4,Paul Collingwood (c),run out (Imran Farhat/Umar Akmal),0,4,6,0,0,144,0.00
Pakistan VsEngland,England,5,Eoin Morgan,not out,67,51,61,7,2,144,131.37
England VsPakistan,England,1,Jonathan Trott,run out (Imran Nazir),39,51,65,3,0,145,76.47
England VsPakistan,England,2,Joe Denly,b Yasir Arafat,5,10,15,0,0,145,50.00
England VsPakistan,England,3,Kevin Pietersen,lbw b Saeed Ajmal,62,40,52,4,3,145,155.00
England VsPakistan,England,4,Eoin Morgan,c Shoaib Malik b Umar Gul,9,6,10,0,1,145,150.00
England VsPakistan,England,5,Luke Wright,c Shahid Afridi b Yasir Arafat,13,8,12,0,1,145,162.50
England VsPakistan,England,6,Paul Collingwood (c),not out,11,4,10,0,1,145,275.00
England VsPakistan,England,7,Tim Bresnan,c Imran Nazir b Yasir Arafat,0,1,2,0,0,145,0.00
England VsPakistan,England,8,Matt Prior †,not out,1,1,2,0,0,145,100.00
England VsPakistan,Pakistan,1,Imran Nazir,c Bresnan b Shahzad,4,3,2,1,0,145,133.33
England VsPakistan,Pakistan,2,Imran Farhat,c Broad b Shahzad,0,2,4,0,0,145,0.00
England VsPakistan,Pakistan,3,Umar Akmal,c Morgan b Swann,36,41,55,3,0,145,87.80
England VsPakistan,Pakistan,4,Shoaib Malik (c),st †Prior b Swann,13,16,23,2,0,145,81.25
England VsPakistan,Pakistan,5,Shahid Afridi,c Morgan b Swann,8,9,15,1,0,145,88.88
England VsPakistan,Pakistan,6,Fawad Alam,c Morgan b Broad,28,20,26,2,0,145,140.00
England VsPakistan,Pakistan,7,Abdul Razzaq,not out,46,18,27,0,5,145,255.55
England VsPakistan,Pakistan,8,Yasir Arafat,not out,5,5,7,0,0,145,100.00
Australia VsWest Indies,Australia,1,Shane Watson,c †Ramdin b Gayle,37,19,30,1,4,146,194.73
Australia VsWest Indies,Australia,2,David Warner,c & b Smith,49,32,33,6,2,146,153.12
Australia VsWest Indies,Australia,3,Michael Clarke (c),c Miller b Pollard,12,9,17,1,0,146,133.33
Australia VsWest Indies,Australia,4,David Hussey,c Roach b Gayle,1,3,4,0,0,146,33.33
Australia VsWest Indies,Australia,5,Cameron White,c Pollard b Miller,15,20,23,0,0,146,75.00
Australia VsWest Indies,Australia,6,Travis Birt,st †Ramdin b Miller,13,10,12,2,0,146,130.00
Australia VsWest Indies,Australia,7,Brad Haddin †,not out,37,16,-,2,2,146,231.25
Australia VsWest Indies,Australia,8,Mitchell Johnson,c & b Sammy,4,7,11,0,0,146,57.14
Australia VsWest Indies,Australia,9,Steven Smith,c †Ramdin b Smith,8,5,-,1,0,146,160.00
Australia VsWest Indies,West Indies,1,Chris Gayle (c),b Tait,5,5,7,1,0,146,100.00
Australia VsWest Indies,West Indies,2,Lendl Simmons,c Tait b Nannes,5,6,13,1,0,146,83.33
Australia VsWest Indies,West Indies,3,Narsingh Deonarine,c Watson b Tait,0,1,1,0,0,146,0.00
Australia VsWest Indies,West Indies,4,Kieron Pollard,c †Haddin b Tait,12,9,11,2,0,146,133.33
Australia VsWest Indies,West Indies,5,Wavell Hinds,c Watson b Johnson,11,14,21,1,0,146,78.57
Australia VsWest Indies,West Indies,6,Runako Morton,c Smith b Nannes,40,41,54,3,0,146,97.56
Australia VsWest Indies,West Indies,7,Dwayne Smith,c Smith b Johnson,4,6,6,0,0,146,66.66
Australia VsWest Indies,West Indies,8,Denesh Ramdin †,c Hussey b Nannes,44,26,29,7,0,146,169.23
Australia VsWest Indies,West Indies,9,Daren Sammy,not out,3,4,-,0,0,146,75.00
Australia VsWest Indies,West Indies,10,Nikita Miller,not out,11,8,-,1,0,146,137.50
West Indies VsAustralia,West Indies,1,Chris Gayle (c),c Smith b Harris,12,14,15,1,1,147,85.71
West Indies VsAustralia,West Indies,2,Travis Dowlin,c Smith b Christian,31,32,49,3,0,147,96.87
West Indies VsAustralia,West Indies,3,Runako Morton,c White b Harris,0,1,1,0,0,147,0.00
West Indies VsAustralia,West Indies,4,Kieron Pollard,b Watson,5,9,16,0,0,147,55.55
West Indies VsAustralia,West Indies,5,Wavell Hinds,run out (White/Smith),0,2,3,0,0,147,0.00
West Indies VsAustralia,West Indies,6,Dwayne Smith,c Warner b Christian,8,10,17,0,0,147,80.00
West Indies VsAustralia,West Indies,7,Narsingh Deonarine,not out,36,29,42,4,0,147,124.13
West Indies VsAustralia,West Indies,8,Denesh Ramdin †,c Warner b Tait,9,12,18,0,0,147,75.00
West Indies VsAustralia,West Indies,9,Daren Sammy,not out,26,11,16,1,2,147,236.36
West Indies VsAustralia,Australia,1,Shane Watson,not out,62,33,50,4,4,147,187.87
West Indies VsAustralia,Australia,2,David Warner,c Pollard b Miller,67,29,33,5,7,147,231.03
West Indies VsAustralia,Australia,3,Brad Haddin †,c Morton b Miller,6,6,14,1,0,147,100.00
West Indies VsAustralia,Australia,4,Dan Christian,not out,4,2,1,1,0,147,200.00
New Zealand VsAustralia,New Zealand,1,Brendon McCullum,c †Haddin b Tait,2,4,2,0,0,148,50.00
New Zealand VsAustralia,New Zealand,2,Peter Ingram,b Johnson,2,10,17,0,0,148,20.00
New Zealand VsAustralia,New Zealand,3,Martin Guptill,c Watson b Johnson,30,29,41,4,0,148,103.44
New Zealand VsAustralia,New Zealand,4,Ross Taylor,lbw b Johnson,9,9,11,1,0,148,100.00
New Zealand VsAustralia,New Zealand,5,James Franklin,c Smith b Tait,43,42,49,2,2,148,102.38
New Zealand VsAustralia,New Zealand,6,Gareth Hopkins †,c †Haddin b Watson,21,13,20,2,1,148,161.53
New Zealand VsAustralia,New Zealand,7,Jacob Oram,c Watson b Nannes,1,2,6,0,0,148,50.00
New Zealand VsAustralia,New Zealand,8,Nathan McCullum,c Hussey b Nannes,1,2,3,0,0,148,50.00
New Zealand VsAustralia,New Zealand,9,Daniel Vettori (c),run out (†Haddin),3,5,6,0,0,148,60.00
New Zealand VsAustralia,New Zealand,10,Daryl Tuffey,c †Haddin b Watson,0,3,5,0,0,148,0.00
New Zealand VsAustralia,New Zealand,11,Shane Bond,not out,1,1,1,0,0,148,100.00
New Zealand VsAustralia,Australia,1,David Warner,b Bond,19,10,11,2,1,148,190.00
New Zealand VsAustralia,Australia,2,Shane Watson,lbw b Vettori,19,12,14,4,0,148,158.33
New Zealand VsAustralia,Australia,3,Michael Clarke (c),not out,18,26,55,1,0,148,69.23
New Zealand VsAustralia,Australia,4,Mitchell Johnson,b Bond,1,3,3,0,0,148,33.33
New Zealand VsAustralia,Australia,5,David Hussey,c Guptill b NL McCullum,46,36,40,5,0,148,127.77
New Zealand VsAustralia,Australia,6,Cameron White,not out,11,9,7,1,1,148,122.22
New Zealand VsAustralia,New Zealand,1,Brendon McCullum,not out,116,56,87,12,8,149,207.14
New Zealand VsAustralia,New Zealand,2,Peter Ingram,b Tait,0,2,3,0,0,149,0.00
New Zealand VsAustralia,New Zealand,3,Martin Guptill,c Smith b Harris,17,17,22,3,0,149,100.00
New Zealand VsAustralia,New Zealand,4,Ross Taylor,run out (White/†Haddin),6,9,8,1,0,149,66.66
New Zealand VsAustralia,New Zealand,5,James Franklin,c Clarke b Smith,7,8,5,1,0,149,87.50
New Zealand VsAustralia,New Zealand,6,Gareth Hopkins †,hit wicket b Nannes,36,17,20,3,2,149,211.76
New Zealand VsAustralia,New Zealand,7,Jacob Oram,b Tait,0,3,6,0,0,149,0.00
New Zealand VsAustralia,New Zealand,8,Nathan McCullum,not out,14,9,17,1,1,149,155.55
New Zealand VsAustralia,Australia,1,David Warner,c Southee b Bond,20,10,10,3,1,149,200.00
New Zealand VsAustralia,Australia,2,Brad Haddin †,c Ingram b Franklin,47,36,46,4,2,149,130.55
New Zealand VsAustralia,Australia,3,Michael Clarke (c),run out (NL McCullum/Southee),67,45,75,5,2,149,148.88
New Zealand VsAustralia,Australia,4,David Hussey,b Franklin,10,6,10,2,0,149,166.66
New Zealand VsAustralia,Australia,5,Cameron White,not out,64,26,28,5,5,149,246.15
Zimbabwe VsWest Indies,Zimbabwe,1,Vusi Sibanda,b Benn,0,1,1,0,0,150,0.00
Zimbabwe VsWest Indies,Zimbabwe,2,Hamilton Masakadza,c †Ramdin b Sammy,44,57,67,3,1,150,77.19
Zimbabwe VsWest Indies,Zimbabwe,3,Tatenda Taibu †,lbw b Benn,0,7,6,0,0,150,0.00
Zimbabwe VsWest Indies,Zimbabwe,4,Stuart Matsikenyeri,c †Ramdin b Benn,0,2,1,0,0,150,0.00
Zimbabwe VsWest Indies,Zimbabwe,5,Brendan Taylor,b Benn,0,3,7,0,0,150,0.00
Zimbabwe VsWest Indies,Zimbabwe,6,Greg Lamb,b Sammy,11,28,32,0,0,150,39.28
Zimbabwe VsWest Indies,Zimbabwe,7,Elton Chigumbura,c Barath b Sammy,34,19,27,2,2,150,178.94
Zimbabwe VsWest Indies,Zimbabwe,8,Graeme Cremer,b Rampaul,2,3,8,0,0,150,66.66
Zimbabwe VsWest Indies,Zimbabwe,9,Shingi Masakadza,c Pollard b Sammy,0,2,4,0,0,150,0.00
Zimbabwe VsWest Indies,Zimbabwe,10,Prosper Utseya (c),b Sammy,0,1,3,0,0,150,0.00
Zimbabwe VsWest Indies,Zimbabwe,11,Ray Price,not out,0,0,1,0,0,150,-
Zimbabwe VsWest Indies,West Indies,1,Adrian Barath,b Price,8,19,21,1,0,150,42.10
Zimbabwe VsWest Indies,West Indies,2,Shivnarine Chanderpaul,lbw b Lamb,20,30,48,1,0,150,66.66
Zimbabwe VsWest Indies,West Indies,3,Andre Fletcher,c SW Masakadza b Utseya,0,2,5,0,0,150,0.00
Zimbabwe VsWest Indies,West Indies,4,Kieron Pollard,b Cremer,1,4,8,0,0,150,25.00
Zimbabwe VsWest Indies,West Indies,5,Darren Bravo,lbw b Cremer,0,1,1,0,0,150,0.00
Zimbabwe VsWest Indies,West Indies,6,Denesh Ramdin (c)†,not out,23,36,44,1,0,150,63.88
Zimbabwe VsWest Indies,West Indies,7,Dwayne Smith,c Utseya b Lamb,12,15,14,0,1,150,80.00
Zimbabwe VsWest Indies,West Indies,8,Daren Sammy,b Cremer,2,4,5,0,0,150,50.00
Zimbabwe VsWest Indies,West Indies,9,Ravi Rampaul,not out,3,9,13,0,0,150,33.33
Sri Lanka VsNew Zealand,Sri Lanka,1,Mahela Jayawardene,c NL McCullum b Southee,81,51,74,8,2,151,158.82
Sri Lanka VsNew Zealand,Sri Lanka,2,Tillakaratne Dilshan,b Oram,3,19,21,0,0,151,15.78
Sri Lanka VsNew Zealand,Sri Lanka,3,Kumar Sangakkara (c)†,b Styris,4,11,8,0,0,151,36.36
Sri Lanka VsNew Zealand,Sri Lanka,4,Dinesh Chandimal,c Taylor b NL McCullum,29,23,26,1,1,151,126.08
Sri Lanka VsNew Zealand,Sri Lanka,5,Chamara Kapugedera,c NL McCullum b Bond,11,10,15,0,1,151,110.00
Sri Lanka VsNew Zealand,Sri Lanka,6,Angelo Mathews,c NL McCullum b Bond,3,6,8,0,0,151,50.00
Sri Lanka VsNew Zealand,Sri Lanka,7,Sanath Jayasuriya,not out,0,0,1,0,0,151,-
Sri Lanka VsNew Zealand,New Zealand,1,Brendon McCullum,c Malinga b Mathews,0,4,1,0,0,151,0.00
Sri Lanka VsNew Zealand,New Zealand,2,Jesse Ryder,b Muralidaran,42,27,36,3,2,151,155.55
Sri Lanka VsNew Zealand,New Zealand,3,Martin Guptill,b Jayasuriya,19,24,39,1,1,151,79.16
Sri Lanka VsNew Zealand,New Zealand,4,Ross Taylor,c Mathews b Muralidaran,9,15,19,0,0,151,60.00
Sri Lanka VsNew Zealand,New Zealand,5,Scott Styris,b Mendis,17,21,26,1,0,151,80.95
Sri Lanka VsNew Zealand,New Zealand,6,Daniel Vettori (c),run out (sub [S Randiv]/Malinga),17,15,33,1,0,151,113.33
Sri Lanka VsNew Zealand,New Zealand,7,Jacob Oram,b Welegedara,15,6,6,0,2,151,250.00
Sri Lanka VsNew Zealand,New Zealand,8,Gareth Hopkins †,run out (Dilshan/†Sangakkara),1,1,1,0,0,151,100.00
Sri Lanka VsNew Zealand,New Zealand,9,Nathan McCullum,not out,16,6,9,1,1,151,266.66
Sri Lanka VsNew Zealand,New Zealand,10,Tim Southee,not out,0,0,1,0,0,151,-
West Indies VsIreland,West Indies,1,Andre Fletcher,c KJ O'Brien b Dockrell,19,22,45,1,0,152,86.36
West Indies VsIreland,West Indies,2,Shivnarine Chanderpaul,c Wilson b Rankin,14,12,12,2,0,152,116.66
West Indies VsIreland,West Indies,3,Dwayne Bravo (c),c & b Cusack,18,10,9,0,2,152,180.00
West Indies VsIreland,West Indies,4,Ramnaresh Sarwan,c Wilson b Dockrell,24,26,23,1,0,152,92.30
West Indies VsIreland,West Indies,5,Narsingh Deonarine,c †NJ O'Brien b Dockrell,10,16,15,0,0,152,62.50
West Indies VsIreland,West Indies,6,Denesh Ramdin †,c †NJ O'Brien b Rankin,1,2,4,0,0,152,50.00
West Indies VsIreland,West Indies,7,Daren Sammy,c Porterfield b Botha,30,17,24,2,2,152,176.47
West Indies VsIreland,West Indies,8,Kieron Pollard,c & b Botha,8,6,11,1,0,152,133.33
West Indies VsIreland,West Indies,9,Nikita Miller,not out,2,2,7,0,0,152,100.00
West Indies VsIreland,West Indies,10,Ravi Rampaul,c Botha b Cusack,8,8,6,0,0,152,100.00
West Indies VsIreland,Ireland,1,William Porterfield (c),c Sammy b Roach,4,2,1,1,0,152,200.00
West Indies VsIreland,Ireland,2,Paul Stirling,c Sammy b Rampaul,0,4,6,0,0,152,0.00
West Indies VsIreland,Ireland,3,Niall O'Brien †,c †Ramdin b Rampaul,6,5,6,1,0,152,120.00
West Indies VsIreland,Ireland,4,Alex Cusack,c Sammy b Rampaul,2,4,4,0,0,152,50.00
West Indies VsIreland,Ireland,5,Gary Wilson,c Sammy b Bravo,17,34,40,0,0,152,50.00
West Indies VsIreland,Ireland,6,Kevin O'Brien,c Fletcher b Sammy,9,16,16,1,0,152,56.25
West Indies VsIreland,Ireland,7,Trent Johnston,b Bravo,5,10,16,0,0,152,50.00
West Indies VsIreland,Ireland,8,John Mooney,lbw b Miller,1,3,8,0,0,152,33.33
West Indies VsIreland,Ireland,9,Andre Botha,not out,4,11,16,0,0,152,36.36
West Indies VsIreland,Ireland,10,Boyd Rankin,c †Ramdin b Sammy,1,5,1,0,0,152,20.00
West Indies VsIreland,Ireland,11,George Dockrell,c †Ramdin b Sammy,0,6,5,0,0,152,0.00
Afghanistan VsIndia,Afghanistan,1,Noor Ali Zadran,c †Dhoni b Nehra,50,48,56,4,0,153,104.16
Afghanistan VsIndia,Afghanistan,2,Karim Sadiq,c †Dhoni b Nehra,0,4,4,0,0,153,0.00
Afghanistan VsIndia,Afghanistan,3,Mohammad Shahzad †,c †Dhoni b Nehra,6,5,6,1,0,153,120.00
Afghanistan VsIndia,Afghanistan,4,Nawroz Mangal (c),c Gambhir b Jadeja,5,11,9,1,0,153,45.45
Afghanistan VsIndia,Afghanistan,5,Asghar Afghan,c Khan b Kumar,30,33,35,0,3,153,90.90
Afghanistan VsIndia,Afghanistan,6,Mohammad Nabi,c †Dhoni b Kumar,0,3,2,0,0,153,0.00
Afghanistan VsIndia,Afghanistan,7,Raees Ahmadzai,not out,5,5,10,0,0,153,100.00
Afghanistan VsIndia,Afghanistan,8,Samiullah Shinwari,run out (Jadeja/†Dhoni),7,6,6,1,0,153,116.66
Afghanistan VsIndia,Afghanistan,9,Hamid Hassan,c Nehra b Khan,6,5,2,1,0,153,120.00
Afghanistan VsIndia,Afghanistan,10,Shapoor Zadran,not out,0,0,1,0,0,153,-
Afghanistan VsIndia,India,1,Gautam Gambhir,c Mohammad Nabi b Dawlat Ahmadzai,4,6,11,0,0,153,66.66
Afghanistan VsIndia,India,2,Murali Vijay,c Shapoor Zadran b Hamid Hassan,48,46,59,2,3,153,104.34
Afghanistan VsIndia,India,3,Suresh Raina,lbw b Samiullah Shinwari,18,13,14,1,1,153,138.46
Afghanistan VsIndia,India,4,Yuvraj Singh,not out,23,22,34,0,1,153,104.54
Afghanistan VsIndia,India,5,MS Dhoni (c)†,not out,15,6,2,0,2,153,250.00
Pakistan VsBangladesh,Pakistan,1,Kamran Akmal †,c Abdur Razzak b Shakib Al Hasan,73,55,-,8,1,154,132.72
Pakistan VsBangladesh,Pakistan,2,Salman Butt,b Shafiul Islam,73,46,-,8,2,154,158.69
Pakistan VsBangladesh,Pakistan,3,Shahid Afridi (c),c Mahmudullah b Shakib Al Hasan,9,9,-,0,0,154,100.00
Pakistan VsBangladesh,Pakistan,4,Abdul Razzaq,not out,6,5,-,0,0,154,120.00
Pakistan VsBangladesh,Pakistan,5,Misbah-ul-Haq,not out,8,5,-,0,0,154,160.00
Pakistan VsBangladesh,Bangladesh,1,Tamim Iqbal,c & b Mohammad Hafeez,19,18,-,3,0,154,105.55
Pakistan VsBangladesh,Bangladesh,2,Imrul Kayes,c Misbah-ul-Haq b Mohammad Amir,0,2,-,0,0,154,0.00
Pakistan VsBangladesh,Bangladesh,3,Mohammad Ashraful,c †Kamran Akmal b Mohammad Amir,65,49,-,4,3,154,132.65
Pakistan VsBangladesh,Bangladesh,4,Shakib Al Hasan (c),c Umar Akmal b Mohammad Sami,47,31,-,3,2,154,151.61
Pakistan VsBangladesh,Bangladesh,5,Mahmudullah,c Mohammad Amir b Mohammad Sami,0,3,-,0,0,154,0.00
Pakistan VsBangladesh,Bangladesh,6,Naeem Islam,not out,10,9,-,1,0,154,111.11
Pakistan VsBangladesh,Bangladesh,7,Mushfiqur Rahim †,c Saeed Ajmal b Mohammad Sami,4,3,-,0,0,154,133.33
Pakistan VsBangladesh,Bangladesh,8,Mashrafe Mortaza,st †Kamran Akmal b Saeed Ajmal,1,3,-,0,0,154,33.33
Pakistan VsBangladesh,Bangladesh,9,Sohrawordi Shuvo,not out,1,3,-,0,0,154,33.33
India VsSouth Africa,India,1,Dinesh Karthik,c Smith b Kallis,16,17,26,2,0,155,94.11
India VsSouth Africa,India,2,Murali Vijay,c †Boucher b Kleinveldt,0,1,2,0,0,155,0.00
India VsSouth Africa,India,3,Suresh Raina,c de Villiers b JA Morkel,101,60,85,9,5,155,168.33
India VsSouth Africa,India,4,Yuvraj Singh,c Smith b Kleinveldt,37,30,43,3,2,155,123.33
India VsSouth Africa,India,5,Yusuf Pathan,c van der Merwe b Steyn,11,7,11,0,1,155,157.14
India VsSouth Africa,India,6,MS Dhoni (c)†,not out,16,6,6,1,1,155,266.66
India VsSouth Africa,India,7,Harbhajan Singh,not out,0,0,1,0,0,155,-
India VsSouth Africa,South Africa,1,Jacques Kallis,c Jadeja b Chawla,73,54,60,3,3,155,135.18
India VsSouth Africa,South Africa,2,Loots Bosman,c Chawla b Pathan,8,14,17,0,0,155,57.14
India VsSouth Africa,South Africa,3,Graeme Smith (c),run out (Kumar/†Dhoni),36,28,35,1,2,155,128.57
India VsSouth Africa,South Africa,4,AB de Villiers,c Chawla b Nehra,31,15,22,1,3,155,206.66
India VsSouth Africa,South Africa,5,Albie Morkel,c Harbhajan Singh b Pathan,12,7,7,0,1,155,171.42
India VsSouth Africa,South Africa,6,Mark Boucher †,not out,4,2,7,0,0,155,200.00
India VsSouth Africa,South Africa,7,Jean-Paul Duminy,not out,4,1,1,1,0,155,400.00
Australia VsPakistan,Australia,1,David Warner,c Umar Akmal b Mohammad Sami,26,18,21,4,1,156,144.44
Australia VsPakistan,Australia,2,Shane Watson,lbw b Saeed Ajmal,81,49,62,7,4,156,165.30
Australia VsPakistan,Australia,3,Michael Clarke (c),b Mohammad Hafeez,2,3,6,0,0,156,66.66
Australia VsPakistan,Australia,4,David Hussey,c Fawad Alam b Saeed Ajmal,53,29,28,2,5,156,182.75
Australia VsPakistan,Australia,5,Michael Hussey,run out (†Kamran Akmal),17,8,19,1,1,156,212.50
Australia VsPakistan,Australia,6,Cameron White,c Fawad Alam b Saeed Ajmal,9,7,6,0,0,156,128.57
Australia VsPakistan,Australia,7,Brad Haddin †,c Mohammad Sami b Mohammad Amir,1,2,1,0,0,156,50.00
Australia VsPakistan,Australia,8,Mitchell Johnson,b Mohammad Amir,0,1,1,0,0,156,0.00
Australia VsPakistan,Australia,9,Steven Smith,run out (†Kamran Akmal),0,1,1,0,0,156,0.00
Australia VsPakistan,Australia,10,Dirk Nannes,not out,0,1,2,0,0,156,0.00
Australia VsPakistan,Australia,11,Shaun Tait,b Mohammad Amir,0,2,1,0,0,156,0.00
Australia VsPakistan,Pakistan,1,Kamran Akmal †,c Smith b Nannes,0,1,1,0,0,156,0.00
Australia VsPakistan,Pakistan,2,Salman Butt,c DJ Hussey b Tait,15,10,18,3,0,156,150.00
Australia VsPakistan,Pakistan,3,Mohammad Hafeez,c MEK Hussey b Johnson,12,14,19,3,0,156,85.71
Australia VsPakistan,Pakistan,4,Umar Akmal,c MEK Hussey b Smith,18,14,21,0,1,156,128.57
Australia VsPakistan,Pakistan,5,Misbah-ul-Haq,c Clarke b Nannes,41,31,43,1,2,156,132.25
Australia VsPakistan,Pakistan,6,Shahid Afridi (c),b Tait,33,24,21,3,1,156,137.50
Australia VsPakistan,Pakistan,7,Abdul Razzaq,c Warner b Nannes,1,2,2,0,0,156,50.00
Australia VsPakistan,Pakistan,8,Fawad Alam,c Clarke b Johnson,16,11,13,1,1,156,145.45
Australia VsPakistan,Pakistan,9,Mohammad Amir,c Smith b DJ Hussey,2,3,4,0,0,156,66.66
Australia VsPakistan,Pakistan,10,Mohammad Sami,not out,5,5,7,0,0,156,100.00
Australia VsPakistan,Pakistan,11,Saeed Ajmal,b Tait,4,6,4,0,0,156,66.66
Sri Lanka VsZimbabwe,Sri Lanka,1,Mahela Jayawardene,c Cremer b Price,100,64,80,10,4,157,156.25
Sri Lanka VsZimbabwe,Sri Lanka,2,Tillakaratne Dilshan,c Mpofu b Chigumbura,2,4,8,0,0,157,50.00
Sri Lanka VsZimbabwe,Sri Lanka,3,Thisara Perera,c Chigumbura b Lamb,23,19,24,1,2,157,121.05
Sri Lanka VsZimbabwe,Sri Lanka,4,Kumar Sangakkara (c)†,c Price b Cremer,3,7,9,0,0,157,42.85
Sri Lanka VsZimbabwe,Sri Lanka,5,Dinesh Chandimal,c Mpofu b Utseya,9,8,6,0,1,157,112.50
Sri Lanka VsZimbabwe,Sri Lanka,6,Angelo Mathews,c Ervine b Lamb,4,6,12,0,0,157,66.66
Sri Lanka VsZimbabwe,Sri Lanka,7,Chamara Kapugedera,c Masakadza b Price,13,6,12,0,2,157,216.66
Sri Lanka VsZimbabwe,Sri Lanka,8,Sanath Jayasuriya,not out,3,3,5,0,0,157,100.00
Sri Lanka VsZimbabwe,Sri Lanka,9,Lasith Malinga,not out,2,3,4,0,0,157,66.66
Sri Lanka VsZimbabwe,Zimbabwe,1,Hamilton Masakadza,run out (Jayawardene/†Sangakkara/Malinga),4,6,4,0,0,157,66.66
Sri Lanka VsZimbabwe,Zimbabwe,2,Tatenda Taibu †,not out,12,13,13,0,0,157,92.30
Sri Lanka VsZimbabwe,Zimbabwe,3,Brendan Taylor,not out,11,11,7,0,0,157,100.00
England VsWest Indies,England,1,Michael Lumb,b Gayle,28,18,-,4,0,158,155.55
England VsWest Indies,England,2,Craig Kieswetter †,lbw b Miller,26,14,-,1,3,158,185.71
England VsWest Indies,England,3,Kevin Pietersen,c Sarwan b Sammy,24,20,-,1,1,158,120.00
England VsWest Indies,England,4,Paul Collingwood (c),b Sammy,6,8,-,0,0,158,75.00
England VsWest Indies,England,5,Eoin Morgan,c Pollard b Bravo,55,35,-,3,3,158,157.14
England VsWest Indies,England,6,Luke Wright,not out,45,27,-,1,4,158,166.66
England VsWest Indies,England,7,Tim Bresnan,not out,0,0,-,0,0,158,-
England VsWest Indies,West Indies,1,Chris Gayle (c),c Yardy b Swann,25,12,-,2,2,158,208.33
England VsWest Indies,West Indies,2,Shivnarine Chanderpaul,not out,15,13,-,0,1,158,115.38
England VsWest Indies,West Indies,3,Kieron Pollard,st †Kieswetter b Swann,0,0,-,0,0,158,-
England VsWest Indies,West Indies,4,Andre Fletcher †,not out,12,10,-,1,0,158,120.00
Zimbabwe VsNew Zealand,Zimbabwe,1,Tatenda Taibu †,c Oram b Southee,21,14,18,3,0,159,150.00
Zimbabwe VsNew Zealand,Zimbabwe,2,Hamilton Masakadza,run out (Oram/†Hopkins),20,20,30,2,0,159,100.00
Zimbabwe VsNew Zealand,Zimbabwe,3,Andy Blignaut,b Vettori,8,8,13,1,0,159,100.00
Zimbabwe VsNew Zealand,Zimbabwe,4,Elton Chigumbura,c Guptill b NL McCullum,3,4,4,0,0,159,75.00
Zimbabwe VsNew Zealand,Zimbabwe,5,Craig Ervine,st †Hopkins b NL McCullum,1,5,5,0,0,159,20.00
Zimbabwe VsNew Zealand,Zimbabwe,6,Charles Coventry,c & b NL McCullum,0,2,1,0,0,159,0.00
Zimbabwe VsNew Zealand,Zimbabwe,7,Greg Lamb,not out,14,21,25,0,0,159,66.66
Zimbabwe VsNew Zealand,Zimbabwe,8,Timycen Maruma,c Guptill b Styris,4,11,8,0,0,159,36.36
Zimbabwe VsNew Zealand,Zimbabwe,9,Graeme Cremer,b Styris,0,1,1,0,0,159,0.00
