teamInnings,Batting Position,Batsman Name,Dismissal,Runs,Balls,M,4s,6s,Strike Rate,Match id
Zimbabwe,4,Ryan Murray †,b Mohammad Nawaz,47,70,81,2,2,67.14,4021
Zimbabwe,5,Peter Moor,not out,44,54,65,2,2,81.48,4021
Zimbabwe,6,Elton Chigumbura,not out,25,37,45,1,1,67.56,4021
Bangladesh,1,Tamim Iqbal,not out,130,160,-,10,3,81.25,4022
Bangladesh,2,Anamul Haque,c Nurse b Holder,0,3,-,0,0,0.00,4022
Bangladesh,3,Shakib Al Hasan,c Hetmyer b Bishoo,97,121,-,6,0,80.16,4022
Bangladesh,4,Sabbir Rahman,st †Hope b Bishoo,3,4,-,0,0,75.00,4022
Bangladesh,5,Mushfiqur Rahim †,c Bishoo b Russell,30,11,-,3,2,272.72,4022
Bangladesh,6,Mahmudullah,not out,4,1,-,1,0,400.00,4022
West Indies,1,Chris Gayle,run out (Mahmudullah/Mosaddek Hossain),40,60,-,1,2,66.66,4022
West Indies,2,Evin Lewis,c Mahmudullah b Mashrafe Mortaza,17,29,-,2,1,58.62,4022
West Indies,3,Shai Hope †,lbw b Rubel Hossain,6,11,-,0,0,54.54,4022
West Indies,4,Shimron Hetmyer,c Shakib Al Hasan b Mustafizur Rahman,52,78,-,5,0,66.66,4022
West Indies,5,Jason Mohammed,c †Mushfiqur Rahim b Mehidy Hasan Miraz,10,19,-,0,0,52.63,4022
West Indies,6,Jason Holder (c),c Mosaddek Hossain b Mashrafe Mortaza,17,18,-,0,1,94.44,4022
West Indies,7,Rovman Powell,c †Mushfiqur Rahim b Mustafizur Rahman,0,1,-,0,0,0.00,4022
West Indies,8,Andre Russell,c Mahmudullah b Mashrafe Mortaza,13,12,-,1,1,108.33,4022
West Indies,9,Ashley Nurse,c Mahmudullah b Mashrafe Mortaza,7,11,-,0,0,63.63,4022
West Indies,10,Devendra Bishoo,not out,29,40,-,3,0,72.50,4022
West Indies,11,Alzarri Joseph,not out,29,21,-,2,2,138.09,4022
West Indies,1,Chris Gayle,lbw b Mehidy Hasan Miraz,29,38,-,3,1,76.31,4023
West Indies,2,Evin Lewis,lbw b Mashrafe Mortaza,12,18,-,1,1,66.66,4023
West Indies,3,Shai Hope †,c Sabbir Rahman b Shakib Al Hasan,25,43,-,3,0,58.13,4023
West Indies,4,Shimron Hetmyer,run out (Mehidy Hasan Miraz/†Mushfiqur Rahim),125,93,-,3,7,134.40,4023
West Indies,5,Jason Mohammed,c †Mushfiqur Rahim b Rubel Hossain,12,15,-,1,0,80.00,4023
West Indies,6,Rovman Powell,b Rubel Hossain,44,67,-,4,0,65.67,4023
West Indies,7,Jason Holder (c),st †Mushfiqur Rahim b Shakib Al Hasan,7,5,-,0,1,140.00,4023
West Indies,8,Ashley Nurse,c Tamim Iqbal b Mustafizur Rahman,3,8,-,0,0,37.50,4023
West Indies,9,Keemo Paul,c †Mushfiqur Rahim b Rubel Hossain,4,4,-,1,0,100.00,4023
West Indies,10,Devendra Bishoo,b Mustafizur Rahman,0,2,-,0,0,0.00,4023
West Indies,11,Alzarri Joseph,not out,1,5,-,0,0,20.00,4023
Bangladesh,1,Tamim Iqbal,st †Hope b Bishoo,54,85,-,6,0,63.52,4023
Bangladesh,2,Anamul Haque,b Joseph,23,9,-,2,2,255.55,4023
Bangladesh,3,Shakib Al Hasan,c Paul b Nurse,56,72,-,5,0,77.77,4023
Bangladesh,4,Mushfiqur Rahim †,c Paul b Holder,68,67,-,5,1,101.49,4023
Bangladesh,5,Mahmudullah,run out (Nurse/Holder),39,51,-,0,2,76.47,4023
Bangladesh,6,Sabbir Rahman,c Hetmyer b Paul,12,11,-,1,0,109.09,4023
Bangladesh,7,Mosaddek Hossain,not out,3,4,-,0,0,75.00,4023
Bangladesh,8,Mashrafe Mortaza (c),not out,1,1,-,0,0,100.00,4023
Bangladesh,1,Tamim Iqbal,c KOA Powell b Bishoo,103,124,-,7,2,83.06,4024
Bangladesh,2,Anamul Haque,c KOA Powell b Holder,10,31,-,1,0,32.25,4024
Bangladesh,3,Shakib Al Hasan,c Paul b Nurse,37,44,-,3,0,84.09,4024
Bangladesh,4,Mushfiqur Rahim †,b Nurse,12,14,-,0,1,85.71,4024
Bangladesh,5,Mahmudullah,not out,67,49,-,5,3,136.73,4024
Bangladesh,6,Mashrafe Mortaza (c),c Gayle b Holder,36,25,-,4,1,144.00,4024
Bangladesh,7,Sabbir Rahman,c Lewis b Cottrell,12,9,-,2,0,133.33,4024
Bangladesh,8,Mosaddek Hossain,not out,11,5,-,1,0,220.00,4024
West Indies,1,Chris Gayle,c Mehidy Hasan Miraz b Rubel Hossain,73,66,-,6,5,110.60,4024
West Indies,2,Evin Lewis,c †Mushfiqur Rahim b Mashrafe Mortaza,13,33,-,1,0,39.39,4024
West Indies,3,Shai Hope †,c Shakib Al Hasan b Mashrafe Mortaza,64,94,-,5,0,68.08,4024
West Indies,4,Shimron Hetmyer,b Mehidy Hasan Miraz,30,42,-,2,0,71.42,4024
West Indies,5,Kieran Powell,run out (Mashrafe Mortaza/Mehidy Hasan Miraz),4,7,-,0,0,57.14,4024
West Indies,6,Rovman Powell,not out,74,41,-,5,4,180.48,4024
West Indies,7,Jason Holder (c),c Rubel Hossain b Mustafizur Rahman,9,10,-,0,0,90.00,4024
West Indies,8,Ashley Nurse,not out,5,7,-,0,0,71.42,4024
Sri Lanka,1,Niroshan Dickwella †,c Shamsi b Rabada,2,3,-,0,0,66.66,4025
Sri Lanka,2,Upul Tharanga,run out (Duminy),10,17,-,1,0,58.82,4025
Sri Lanka,3,Kusal Mendis,c †de Kock b Rabada,3,6,-,0,0,50.00,4025
Sri Lanka,4,Kusal Perera,c Miller b Shamsi,81,72,-,11,1,112.50,4025
Sri Lanka,5,Angelo Mathews (c),c Amla b Ngidi,5,8,-,1,0,62.50,4025
Sri Lanka,6,Shehan Jayasuriya,c †de Kock b Rabada,0,8,-,0,0,0.00,4025
Sri Lanka,7,Thisara Perera,c †de Kock b Shamsi,49,30,-,8,0,163.33,4025
Sri Lanka,8,Akila Dananjaya,b Shamsi,11,30,-,0,0,36.66,4025
Sri Lanka,9,Suranga Lakmal,c †de Kock b Rabada,5,16,-,1,0,31.25,4025
Sri Lanka,10,Lakshan Sandakan,not out,5,13,-,0,0,38.46,4025
Sri Lanka,11,Lahiru Kumara,st †de Kock b Shamsi,3,6,-,0,0,50.00,4025
South Africa,1,Hashim Amla,b Dananjaya,19,14,-,3,0,135.71,4025
South Africa,2,Quinton de Kock †,c Lakmal b Dananjaya,47,59,-,4,1,79.66,4025
South Africa,3,Aiden Markram,lbw b Dananjaya,0,1,-,0,0,0.00,4025
South Africa,4,Faf du Plessis (c),c Mathews b Sandakan,47,56,-,10,0,83.92,4025
South Africa,5,Jean-Paul Duminy,not out,53,32,-,6,2,165.62,4025
South Africa,6,David Miller,lbw b Lakmal,10,13,-,1,0,76.92,4025
South Africa,7,Wiaan Mulder,not out,14,11,-,3,0,127.27,4025
Netherlands,1,Stephan Myburgh,b Lamichhane,29,32,-,4,1,90.62,4026
Netherlands,2,Daniel ter Braak,b Sompal Kami,1,11,-,0,0,9.09,4026
Netherlands,3,Ben Cooper,lbw b Khadka,20,17,-,4,0,117.64,4026
Netherlands,4,Wesley Barresi,c Aarif Sheikh b Khadka,12,22,-,1,0,54.54,4026
Netherlands,5,Bas de Leede,c †Sah b Sompal Kami,30,60,-,1,1,50.00,4026
Netherlands,6,Michael Rippon,c Airee b Khadka,51,76,-,2,0,67.10,4026
Netherlands,7,Pieter Seelaar (c),c Gauchan b Regmi,5,13,-,0,0,38.46,4026
Netherlands,8,Scott Edwards †,lbw b Karan KC,18,23,-,1,0,78.26,4026
Netherlands,9,Shane Snater,b Khadka,0,2,-,0,0,0.00,4026
Netherlands,10,Fred Klaassen,c †Sah b Sompal Kami,11,27,-,1,0,40.74,4026
Netherlands,11,Paul van Meekeren,not out,3,3,-,0,0,100.00,4026
Nepal,1,Gyanendra Malla,lbw b Rippon,51,61,-,8,0,83.60,4026
Nepal,2,Anil Sah †,c Barresi b Klaassen,21,32,-,3,0,65.62,4026
Nepal,3,Paras Khadka (c),c Rippon b Seelaar,12,21,-,1,0,57.14,4026
Nepal,4,Dipendra Singh Airee,c †Edwards b Klaassen,33,48,-,2,1,68.75,4026
Nepal,5,Aarif Sheikh,c Barresi b Rippon,0,3,-,0,0,0.00,4026
Nepal,6,Sompal Kami,lbw b Seelaar,0,9,-,0,0,0.00,4026
Nepal,7,Basant Regmi,c Snater b Seelaar,0,9,-,0,0,0.00,4026
Nepal,8,Shakti Gauchan,not out,9,44,-,0,0,20.45,4026
Nepal,9,Karan KC,c †Edwards b Klaassen,0,3,-,0,0,0.00,4026
Nepal,10,Sandeep Lamichhane,c de Leede b Rippon,1,6,-,0,0,16.66,4026
Nepal,11,Sharad Vesawkar,c †Edwards b de Leede,4,15,-,0,0,26.66,4026
Sri Lanka,1,Upul Tharanga,c †de Kock b Ngidi,9,8,-,2,0,112.50,4027
Sri Lanka,2,Niroshan Dickwella †,b Phehlukwayo,69,78,-,10,0,88.46,4027
Sri Lanka,3,Kusal Mendis,lbw b Ngidi,0,1,-,0,0,0.00,4027
Sri Lanka,4,Kusal Perera,c Ngidi b Phehlukwayo,12,24,-,1,0,50.00,4027
Sri Lanka,5,Angelo Mathews (c),not out,79,111,-,6,0,71.17,4027
Sri Lanka,6,Shehan Jayasuriya,c †de Kock b Mulder,18,27,-,1,0,66.66,4027
Sri Lanka,7,Thisara Perera,c †de Kock b Ngidi,19,20,-,2,0,95.00,4027
Sri Lanka,8,Akila Dananjaya,c Miller b Rabada,9,12,-,1,0,75.00,4027
Sri Lanka,9,Suranga Lakmal,b Phehlukwayo,7,8,-,1,0,87.50,4027
Sri Lanka,10,Prabath Jayasuriya,not out,11,11,-,1,0,100.00,4027
South Africa,1,Quinton de Kock †,c Lakmal b Rajitha,87,78,-,13,1,111.53,4027
South Africa,2,Hashim Amla,c & b Dananjaya,43,43,-,6,0,100.00,4027
South Africa,3,Aiden Markram,c †MDKJ Perera b Dananjaya,3,11,-,0,0,27.27,4027
South Africa,4,Faf du Plessis (c),c & b Dananjaya,49,41,-,3,2,119.51,4027
South Africa,5,Jean-Paul Duminy,c Mendis b NLTC Perera,32,29,-,1,1,110.34,4027
South Africa,6,David Miller,c Mendis b Lakmal,3,5,-,0,0,60.00,4027
South Africa,7,Wiaan Mulder,not out,19,31,-,1,0,61.29,4027
South Africa,8,Andile Phehlukwayo,not out,7,19,-,1,0,36.84,4027
Nepal,1,Gyanendra Malla,c Barresi b Klaassen,13,24,-,2,0,54.16,4028
Nepal,2,Subash Khakurel †,b Klaassen,19,33,-,3,0,57.57,4028
Nepal,3,Anil Sah,c Rippon b Klaassen,4,3,-,1,0,133.33,4028
Nepal,4,Paras Khadka (c),c Snater b Seelaar,51,69,-,6,2,73.91,4028
Nepal,5,Dipendra Singh Airee,run out (Cooper/†Edwards),19,17,-,3,0,111.76,4028
Nepal,6,Rohit Paudel,c †Edwards b Rippon,6,15,-,1,0,40.00,4028
Nepal,7,Aarif Sheikh,c Myburgh b Seelaar,16,46,-,0,0,34.78,4028
Nepal,8,Sompal Kami,b Rippon,61,46,-,5,3,132.60,4028
Nepal,9,Basant Regmi,c Snater b van Meekeren,1,9,-,0,0,11.11,4028
Nepal,10,Sandeep Lamichhane,b Snater,8,22,-,0,0,36.36,4028
Nepal,11,Lalit Bhandari,not out,4,9,-,0,0,44.44,4028
Netherlands,1,Stephan Myburgh,b Sompal Kami,0,2,-,0,0,0.00,4028
Netherlands,2,Daniel ter Braak,lbw b Lamichhane,39,83,-,2,0,46.98,4028
Netherlands,3,Ben Cooper,c Paudel b Bhandari,19,18,-,4,0,105.55,4028
Netherlands,4,Wesley Barresi,lbw b Airee,71,89,-,8,0,79.77,4028
Netherlands,5,Bas de Leede,st †Khakurel b Lamichhane,0,2,-,0,0,0.00,4028
Netherlands,6,Michael Rippon,c Khadka b Regmi,3,12,-,0,0,25.00,4028
Netherlands,7,Pieter Seelaar (c),c Malla b Khadka,21,32,-,0,0,65.62,4028
Netherlands,8,Scott Edwards †,lbw b Bhandari,9,11,-,1,0,81.81,4028
Netherlands,9,Shane Snater,b Lamichhane,12,12,-,0,1,100.00,4028
Netherlands,10,Fred Klaassen,run out (Khadka),13,19,-,0,0,68.42,4028
Netherlands,11,Paul van Meekeren,not out,12,20,-,0,0,60.00,4028
South Africa,1,Hashim Amla,b NLTC Perera,59,59,-,9,1,100.00,4029
South Africa,2,Quinton de Kock †,c MDKJ Perera b Kumara,2,8,-,0,0,25.00,4029
South Africa,3,Reeza Hendricks,b Kumara,102,89,-,8,1,114.60,4029
South Africa,4,Faf du Plessis (c),c Lakmal b NLTC Perera,10,14,-,0,0,71.42,4029
South Africa,5,Jean-Paul Duminy,c de Silva b NLTC Perera,92,70,-,8,4,131.42,4029
South Africa,6,David Miller,c de Silva b NLTC Perera,51,47,-,5,1,108.51,4029
South Africa,7,Andile Phehlukwayo,not out,24,11,-,3,1,218.18,4029
South Africa,8,Wiaan Mulder,b Dananjaya,2,3,-,0,0,66.66,4029
Sri Lanka,1,Upul Tharanga,c Mulder b Ngidi,19,17,-,1,1,111.76,4029
Sri Lanka,2,Niroshan Dickwella †,c du Plessis b Ngidi,10,10,-,2,0,100.00,4029
Sri Lanka,3,Kusal Perera,lbw b Phehlukwayo,27,17,-,4,0,158.82,4029
Sri Lanka,4,Kusal Mendis,c Mulder b Ngidi,31,34,-,4,0,91.17,4029
Sri Lanka,5,Thisara Perera,c †de Kock b Mulder,16,14,-,2,0,114.28,4029
Sri Lanka,6,Angelo Mathews (c),lbw b Shamsi,32,42,-,3,1,76.19,4029
Sri Lanka,7,Dhananjaya de Silva,c †de Kock b Phehlukwayo,84,66,-,8,3,127.27,4029
Sri Lanka,8,Akila Dananjaya,c Ngidi b Phehlukwayo,37,42,-,4,0,88.09,4029
Sri Lanka,9,Suranga Lakmal,c & b Ngidi,12,15,-,1,0,80.00,4029
Sri Lanka,10,Prabath Jayasuriya,b Shamsi,0,2,-,0,0,0.00,4029
Sri Lanka,11,Lahiru Kumara,not out,7,13,-,1,0,53.84,4029
Sri Lanka,1,Niroshan Dickwella †,c †de Kock b Duminy,34,35,-,6,0,97.14,4030
Sri Lanka,2,Upul Tharanga,b Mulder,36,41,-,4,1,87.80,4030
Sri Lanka,3,Kusal Mendis,lbw b Maharaj,14,13,-,0,1,107.69,4030
Sri Lanka,4,Kusal Perera,c Miller b Duminy,51,32,-,6,2,159.37,4030
Sri Lanka,5,Angelo Mathews (c),c †de Kock b Ngidi,22,23,-,2,1,95.65,4030
Sri Lanka,6,Dhananjaya de Silva,c Dala b Ngidi,10,10,-,2,0,100.00,4030
Sri Lanka,7,Thisara Perera,not out,51,45,-,3,2,113.33,4030
Sri Lanka,8,Dasun Shanaka,c Mulder b Phehlukwayo,65,34,-,4,5,191.17,4030
Sri Lanka,9,Akila Dananjaya,not out,1,2,-,0,0,50.00,4030
South Africa,1,Quinton de Kock (c)†,b Lakmal,23,13,-,3,1,176.92,4030
South Africa,2,Hashim Amla,c Kumara b Dananjaya,40,23,-,6,0,173.91,4030
South Africa,3,Reeza Hendricks,c de Silva b Shanaka,2,3,-,0,0,66.66,4030
South Africa,4,Jean-Paul Duminy,run out (Shanaka),38,23,-,3,2,165.21,4030
South Africa,5,Heinrich Klaasen,c Mathews b de Silva,17,13,-,2,0,130.76,4030
South Africa,6,David Miller,b Lakmal,21,17,-,0,1,123.52,4030
South Africa,7,Andile Phehlukwayo,b NLTC Perera,9,10,-,2,0,90.00,4030
South Africa,8,Wiaan Mulder,c de Silva b Lakmal,4,7,-,1,0,57.14,4030
South Africa,9,Keshav Maharaj,b NLTC Perera,17,14,-,3,0,121.42,4030
South Africa,10,Junior Dala,not out,3,3,-,0,0,100.00,4030
South Africa,11,Lungi Ngidi,not out,1,1,-,0,0,100.00,4030
Sri Lanka,1,Niroshan Dickwella †,c †de Kock b Phehlukwayo,43,65,-,5,0,66.15,4031
Sri Lanka,2,Upul Tharanga,c †de Kock b Dala,19,18,-,3,0,105.55,4031
Sri Lanka,3,Kusal Perera,c Klaasen b Mulder,8,7,-,1,0,114.28,4031
Sri Lanka,4,Kusal Mendis,c †de Kock b Maharaj,38,43,-,5,0,88.37,4031
Sri Lanka,5,Angelo Mathews (c),not out,97,97,-,11,1,100.00,4031
Sri Lanka,6,Dhananjaya de Silva,c Hendricks b Mulder,30,41,-,1,1,73.17,4031
Sri Lanka,7,Thisara Perera,c Amla b Phehlukwayo,13,15,-,0,0,86.66,4031
Sri Lanka,8,Dasun Shanaka,c Duminy b Rabada,21,15,-,2,1,140.00,4031
Sri Lanka,9,Akila Dananjaya,run out (Markram/†de Kock),5,2,-,1,0,250.00,4031
South Africa,1,Hashim Amla,b Lakmal,0,4,-,0,0,0.00,4031
South Africa,2,Quinton de Kock (c)†,b Dananjaya,54,57,-,7,1,94.73,4031
South Africa,3,Aiden Markram,c & b Dananjaya,20,13,-,5,0,153.84,4031
South Africa,4,Reeza Hendricks,b Dananjaya,0,1,-,0,0,0.00,4031
South Africa,5,Heinrich Klaasen,lbw b Dananjaya,3,8,-,0,0,37.50,4031
South Africa,6,Jean-Paul Duminy,c & b de Silva,12,13,-,1,0,92.30,4031
South Africa,7,Wiaan Mulder,lbw b Kumara,2,5,-,0,0,40.00,4031
South Africa,8,Andile Phehlukwayo,c †Dickwella b Dananjaya,3,14,-,0,0,21.42,4031
South Africa,9,Keshav Maharaj,c Lakmal b Dananjaya,8,12,-,1,0,66.66,4031
South Africa,10,Kagiso Rabada,not out,12,18,-,1,0,66.66,4031
South Africa,11,Junior Dala,c de Silva b Kumara,5,3,-,1,0,166.66,4031
Afghanistan,1,Hazratullah Zazai,c Simi Singh b Rankin,14,9,16,1,1,155.55,4032
Afghanistan,2,Ihsanullah,c & b Murtagh,9,24,30,1,0,37.50,4032
Afghanistan,3,Gulbadin Naib,lbw b Rankin,64,98,132,6,0,65.30,4032
Afghanistan,4,Rahmat Shah,c Balbirnie b McBrine,29,29,50,4,0,100.00,4032
Afghanistan,5,Hashmatullah Shahidi,c Balbirnie b Murtagh,54,82,110,3,0,65.85,4032
Afghanistan,6,Asghar Afghan (c),c Stirling b Chase,25,23,37,1,1,108.69,4032
Afghanistan,7,Mohammad Nabi,c Balbirnie b Murtagh,1,2,8,0,0,50.00,4032
Afghanistan,8,Shafiqullah †,c Simi Singh b Rankin,11,10,17,0,1,110.00,4032
Afghanistan,9,Rashid Khan,c Balbirnie b Murtagh,1,5,10,0,0,20.00,4032
Afghanistan,10,Aftab Alam,not out,11,13,17,0,1,84.61,4032
Afghanistan,11,Mujeeb Ur Rahman,not out,4,5,13,0,0,80.00,4032
Ireland,1,William Porterfield (c),c †Shafiqullah b Gulbadin Naib,16,33,39,2,0,48.48,4032
Ireland,2,Paul Stirling,c †Shafiqullah b Aftab Alam,10,20,26,2,0,50.00,4032
Ireland,3,Andy Balbirnie,c Aftab Alam b Mujeeb Ur Rahman,55,82,104,6,0,67.07,4032
Ireland,4,Niall O'Brien †,run out (Hashmatullah Shahidi/†Shafiqullah),11,18,26,0,0,61.11,4032
Ireland,5,Simi Singh,b Mohammad Nabi,16,31,36,2,0,51.61,4032
Ireland,6,Kevin O'Brien,run out (Mujeeb Ur Rahman/†Shafiqullah),22,31,49,1,0,70.96,4032
Ireland,7,Gary Wilson,b Rashid Khan,38,50,70,0,1,76.00,4032
Ireland,8,Andy McBrine,c sub (Najibullah Zadran) b Mohammad Nabi,12,16,33,0,0,75.00,4032
Ireland,9,Tim Murtagh,b Aftab Alam,2,7,11,0,0,28.57,4032
Ireland,10,Boyd Rankin,not out,1,3,8,0,0,33.33,4032
Ireland,11,Peter Chase,c & b Rashid Khan,0,1,2,0,0,0.00,4032
Afghanistan,1,Mohammad Shahzad †,lbw b Murtagh,0,2,2,0,0,0.00,4033
Afghanistan,2,Hazratullah Zazai,b Murtagh,1,2,11,0,0,50.00,4033
Afghanistan,3,Gulbadin Naib,lbw b Murtagh,7,14,19,1,0,50.00,4033
Afghanistan,4,Rahmat Shah,st †NJ O'Brien b Simi Singh,32,69,106,2,0,46.37,4033
Afghanistan,5,Hashmatullah Shahidi,run out (Balbirnie),2,11,17,0,0,18.18,4033
Afghanistan,6,Asghar Afghan (c),run out (Stirling),39,82,115,1,0,47.56,4033
Afghanistan,7,Mohammad Nabi,c KJ O'Brien b Chase,13,12,13,1,0,108.33,4033
Afghanistan,8,Najibullah Zadran,c Simi Singh b KJ O'Brien,42,52,74,2,1,80.76,4033
Afghanistan,9,Rashid Khan,c KJ O'Brien b Murtagh,10,22,25,1,0,45.45,4033
Afghanistan,10,Aftab Alam,not out,16,25,42,2,0,64.00,4033
Afghanistan,11,Mujeeb Ur Rahman,not out,12,9,16,2,0,133.33,4033
Ireland,1,William Porterfield (c),b Mujeeb Ur Rahman,0,4,2,0,0,0.00,4033
Ireland,2,Paul Stirling,st †Mohammad Shahzad b Mohammad Nabi,39,50,58,3,1,78.00,4033
Ireland,3,Andy Balbirnie,c Najibullah Zadran b Rashid Khan,60,92,134,5,0,65.21,4033
Ireland,4,Niall O'Brien †,c sub (Shafiqullah) b Mohammad Nabi,10,20,24,1,0,50.00,4033
Ireland,5,Kevin O'Brien,lbw b Rashid Khan,8,8,9,1,0,100.00,4033
Ireland,6,Simi Singh,not out,36,59,85,1,1,61.01,4033
Ireland,7,Gary Wilson,b Aftab Alam,4,14,15,0,0,28.57,4033
Ireland,8,Andy McBrine,lbw b Rashid Khan,1,5,3,0,0,20.00,4033
Ireland,9,Tim Murtagh,not out,4,11,20,0,0,36.36,4033
United Arab Emirates,1,Ashfaq Ahmed,lbw b Regmi,45,41,-,4,2,109.75,4034
United Arab Emirates,2,Chirag Suri,run out (Airee),65,91,-,7,1,71.42,4034
United Arab Emirates,3,Rohan Mustafa (c),c Khadka b Lamichhane,1,6,-,0,0,16.66,4034
United Arab Emirates,4,Rameez Shahzad,lbw b Regmi,35,49,-,5,0,71.42,4034
United Arab Emirates,5,Shaiman Anwar,c Khadka b Lamichhane,3,12,-,0,0,25.00,4034
United Arab Emirates,6,Muhammad Usman,c sub (B Bhandari) b Sompal Kami,13,14,-,2,0,92.85,4034
United Arab Emirates,7,Adnan Mufti,not out,57,46,-,8,0,123.91,4034
United Arab Emirates,8,Abdul Shakoor †,b Lamichhane,10,23,-,0,0,43.47,4034
United Arab Emirates,9,Mohammad Naveed,b Lamichhane,0,1,-,0,0,0.00,4034
United Arab Emirates,10,Ahmed Raza,c Airee b Sompal Kami,12,17,-,0,0,70.58,4034
United Arab Emirates,11,Amir Hayat,not out,0,0,-,0,0,-,4034
Nepal,1,Gyanendra Malla,c †Abdul Shakoor b Mohammad Naveed,4,4,-,1,0,100.00,4034
Nepal,2,Subash Khakurel †,c Ashfaq Ahmed b Amir Hayat,50,97,-,2,1,51.54,4034
Nepal,3,Paras Khadka (c),st †Abdul Shakoor b Ahmed Raza,16,20,-,3,0,80.00,4034
Nepal,4,Sagar Pun,c Mohammad Naveed b Ahmed Raza,3,20,-,0,0,15.00,4034
Nepal,5,Dipendra Singh Airee,c Ashfaq Ahmed b Mohammad Naveed,40,64,-,2,0,62.50,4034
Nepal,6,Aarif Sheikh,lbw b Ahmed Raza,3,11,-,0,0,27.27,4034
Nepal,7,Karan KC,lbw b Ahmed Raza,0,1,-,0,0,0.00,4034
Nepal,8,Rohit Paudel,c Ahmed Raza b Mohammad Naveed,9,14,-,0,0,64.28,4034
Nepal,9,Sompal Kami,not out,27,34,-,1,1,79.41,4034
Nepal,10,Basant Regmi,c †Abdul Shakoor b Amir Hayat,12,25,-,2,0,48.00,4034
Nepal,11,Sandeep Lamichhane,b Ashfaq Ahmed,2,4,-,0,0,50.00,4034
Ireland,1,William Porterfield (c),c Asghar Afghan b Aftab Alam,14,34,40,1,0,41.17,4035
Ireland,2,Paul Stirling,c †Mohammad Shahzad b Aftab Alam,2,3,8,0,0,66.66,4035
Ireland,3,Andy Balbirnie,c †Mohammad Shahzad b Gulbadin Naib,17,23,40,2,0,73.91,4035
Ireland,4,Niall O'Brien †,lbw b Gulbadin Naib,1,3,5,0,0,33.33,4035
Ireland,5,Simi Singh,lbw b Rashid Khan,17,27,33,2,0,62.96,4035
Ireland,6,Kevin O'Brien,lbw b Rashid Khan,16,12,22,3,0,133.33,4035
Ireland,7,Gary Wilson,lbw b Asghar Afghan,23,36,55,1,0,63.88,4035
Ireland,8,Andy McBrine,c Aftab Alam b Mohammad Nabi,16,50,72,1,0,32.00,4035
Ireland,9,Tim Murtagh,lbw b Rashid Khan,2,13,12,0,0,15.38,4035
Ireland,10,Boyd Rankin,c Gulbadin Naib b Mohammad Nabi,4,13,21,0,0,30.76,4035
Ireland,11,Peter Chase,not out,4,3,7,1,0,133.33,4035
Afghanistan,1,Mohammad Shahzad †,c Murtagh b Rankin,1,2,6,0,0,50.00,4035
Afghanistan,2,Ihsanullah,not out,57,62,95,6,2,91.93,4035
Afghanistan,3,Rahmat Shah,c †NJ O'Brien b Murtagh,33,35,37,5,0,94.28,4035
Afghanistan,4,Hashmatullah Shahidi,not out,34,44,52,5,0,77.27,4035
Bangladesh,1,Tamim Iqbal,not out,2,4,-,0,0,50.00,4036
Bangladesh,2,Litton Das,c Mendis b Malinga,0,4,-,0,0,0.00,4036
Bangladesh,3,Shakib Al Hasan,b Malinga,0,1,-,0,0,0.00,4036
Bangladesh,4,Mushfiqur Rahim †,c Mendis b NLTC Perera,144,150,-,11,4,96.00,4036
Bangladesh,5,Mohammad Mithun,c †MDKJ Perera b Malinga,63,68,-,5,2,92.64,4036
Bangladesh,6,Mahmudullah,c de Silva b Aponso,1,4,-,0,0,25.00,4036
Bangladesh,7,Mosaddek Hossain,c †MDKJ Perera b Malinga,1,5,-,0,0,20.00,4036
Bangladesh,8,Mehidy Hasan Miraz,c & b Lakmal,15,21,-,0,0,71.42,4036
Bangladesh,9,Mashrafe Mortaza (c),c Tharanga b de Silva,11,18,-,2,0,61.11,4036
Bangladesh,10,Rubel Hossain,lbw b de Silva,2,12,-,0,0,16.66,4036
Bangladesh,11,Mustafizur Rahman,run out (Mendis/†MDKJ Perera),10,11,-,1,0,90.90,4036
Sri Lanka,1,Upul Tharanga,b Mashrafe Mortaza,27,16,-,4,1,168.75,4036
Sri Lanka,2,Kusal Mendis,lbw b Mustafizur Rahman,0,1,-,0,0,0.00,4036
Sri Lanka,3,Kusal Perera †,lbw b Mehidy Hasan Miraz,11,24,-,2,0,45.83,4036
Sri Lanka,4,Dhananjaya de Silva,lbw b Mashrafe Mortaza,0,3,-,0,0,0.00,4036
Sri Lanka,5,Angelo Mathews (c),lbw b Rubel Hossain,16,34,-,0,0,47.05,4036
Sri Lanka,6,Dasun Shanaka,run out (Shakib Al Hasan/Mehidy Hasan Miraz),7,22,-,0,0,31.81,4036
Sri Lanka,7,Thisara Perera,c Rubel Hossain b Mehidy Hasan Miraz,6,9,-,1,0,66.66,4036
Sri Lanka,8,Dilruwan Perera,st †Litton Das b Mosaddek Hossain,29,44,-,0,2,65.90,4036
Sri Lanka,9,Suranga Lakmal,b Mustafizur Rahman,20,25,-,1,1,80.00,4036
Sri Lanka,10,Amila Aponso,c sub (Najmul Hossain Shanto) b Shakib Al Hasan,4,31,-,0,0,12.90,4036
Sri Lanka,11,Lasith Malinga,not out,3,3,-,0,0,100.00,4036
Hong Kong,1,Nizakat Khan,run out (Shadab Khan),13,11,-,2,0,118.18,4037
Hong Kong,2,Anshy Rath (c),c †Sarfaraz Ahmed b Faheem Ashraf,19,34,-,3,0,55.88,4037
